id,name,url,clip_of,clip_position,path,speed,airtable_id,created_at,updated_at,source_url,source_text
5ba2ae83-d7c7-4c7b-b6b0-69999d463cc0,Bend over backwards_v001,content/vocabulary/commonexpressions/basic/bendoverbackwards/1.mp4,02059549-d60f-4513-b801-665bebe0a933,5,content/vocabulary/commonexpressions/basic/bendoverbackwards/1,Neutro,recGb6KzPk9QXqbNc,2020-02-01 18:26:46.194073+00,2020-05-02 12:08:52.64136+00,,
6fd53a76-fb9e-43b9-bfac-283ed09e5f83,Bend over backwards_v005,content/vocabulary/commonexpressions/basic/bendoverbackwards/5.mp4,02059549-d60f-4513-b801-665bebe0a933,6,content/vocabulary/commonexpressions/basic/bendoverbackwards/5,Neutro,recxBFDozPsYP1ZNA,2020-02-01 18:26:46.194903+00,2020-05-02 12:08:52.64136+00,,
bd4beaf5-9eb8-43fb-b487-4240eab834d5,beendoinganywaymedium.mp4,beendoinganywaymedium.mp4,,,beendoinganywaymedium,,,2020-05-12 10:57:13.314863+00,2020-05-12 10:57:13.314863+00,,
748b7bb5-fc14-4b17-beb1-a64a377201ae,you'restrongchallengeslow.mp4,you'restrongchallengeslow.mp4,,,you'restrongchallengeslow,,,2020-06-14 12:00:05.03074+00,2020-06-14 12:00:05.03074+00,,
72d8f0c5-f7a0-4924-b285-027d494190aa,maybeyou'rerightchallnegefast.mp4,maybeyou'rerightchallnegefast.mp4,,,maybeyou'rerightchallnegefast,,,2020-06-14 13:26:00.643696+00,2020-06-14 13:26:00.643696+00,,
69ef5e2d-ae2a-439f-98cf-916431862006,youarentwelcomehereslow.mp4,youarentwelcomehereslow.mp4,,,youarentwelcomehereslow,,,2020-06-23 15:21:14.390234+00,2020-06-23 15:21:14.390234+00,,
1a757197-374e-4864-82e9-daa58342777e,Wecanlivewithouthimslow.mp4,Wecanlivewithouthimslow.mp4,,,Wecanlivewithouthimslow,,,2020-07-20 13:32:56.74024+00,2020-07-20 13:32:56.74024+00,,
1eb9722d-10fb-4739-91b3-ca61fa991a2e,rightthereathomemed.mp4,rightthereathomemed.mp4,,,rightthereathomemed,,,2020-07-20 15:15:44.800442+00,2020-07-20 15:15:44.800442+00,,
bb7739ae-b96f-4e88-9f76-b00e30a9de90,butiknowiloveyoufast.mp4,butiknowiloveyoufast.mp4,,,butiknowiloveyoufast,,,2020-08-12 09:30:53.731398+00,2020-08-12 09:30:53.731398+00,,
4c0af474-5c02-4466-8723-e226bd4864d4,helefthishomefast.mp4,helefthishomefast.mp4,,,helefthishomefast,,,2020-08-12 11:52:54.032328+00,2020-08-12 11:52:54.032328+00,,
9590184b-5165-4aae-83f9-df83b8da39b2,youusedtocallmemed.mp4,youusedtocallmemed.mp4,,,youusedtocallmemed,,,2020-08-12 12:50:38.870956+00,2020-08-12 12:50:38.870956+00,,
772af469-5ed2-40cc-82e4-589b3ef67b04,atthewindowfast.mp4,atthewindowfast.mp4,,,atthewindowfast,,,2020-08-17 18:43:57.955857+00,2020-08-17 18:43:57.955857+00,,
22a05e04-7421-4c37-8a5f-636bb6e8895b,itwassorealslow.mp4,itwassorealslow.mp4,,,itwassorealslow,,,2020-08-17 19:17:40.262136+00,2020-08-17 19:17:40.262136+00,,
0a172bab-181f-4966-b264-042b60b24020,standingatthegatesfast.mp4,standingatthegatesfast.mp4,,,standingatthegatesfast,,,2020-08-17 23:04:57.556187+00,2020-08-17 23:04:57.556187+00,,
140eef7b-c750-42ea-a77e-73134344e8d4,alttlebitwaterchallenge.mp4,alttlebitwaterchallenge.mp4,,7,alttlebitwaterchallenge,,,2020-06-14 15:46:29.186909+00,2020-08-21 14:56:12.683713+00,,
d21de872-17ff-4adb-93c2-1c675065677c,ithinkiloveherfast.mp4,ithinkiloveherfast.mp4,,,ithinkiloveherfast,,,2020-08-26 13:39:43.698379+00,2020-08-26 13:39:43.698379+00,,
521495e8-93c8-4bfc-a7c9-dae2276b3bc5,andthenyosayfast.mp4,andthenyosayfast.mp4,,,andthenyosayfast,,,2020-09-01 14:49:23.180799+00,2020-09-01 14:49:23.180799+00,,
1eeaa2b6-195a-44fd-8ccb-ab5025ad681f,Bygones4.mp4,Bygones4.mp4,099c5c0b-5929-4f60-bb8e-acc82c393442,2,Bygones4,,,2020-10-11 08:28:35.540609+00,2020-11-25 16:27:59.070988+00,,
3eee40c7-d750-43c9-8c32-1951219257e4,Iwanttogofast.mp4,Iwanttogofast.mp4,,,Iwanttogofast,,,2020-09-18 15:55:12.12451+00,2020-09-18 15:55:12.12451+00,,
214eeb0b-2abe-4dc5-b091-afd6e441d937,Iwanttogetawayfast.mp4,Iwanttogetawayfast.mp4,,,Iwanttogetawayfast,,,2020-09-21 00:58:07.129907+00,2020-09-21 00:58:07.129907+00,,
719c2e09-d26b-448c-acac-d37266aaf980,sooutofcontextslow.mp4,sooutofcontextslow.mp4,,,sooutofcontextslow,,,2020-09-21 01:18:55.373633+00,2020-09-21 01:18:55.373633+00,,
104155d6-9694-4dce-a5e4-774877fba5c5,Iwantedtobesuremed.mp4,Iwantedtobesuremed.mp4,,,Iwantedtobesuremed,,,2020-09-25 10:20:23.881092+00,2020-09-25 10:20:23.881092+00,,
85292d0e-059a-4c06-86cd-2b50533dddaf,Hewantedtotalkslow.mp4,Hewantedtotalkslow.mp4,,,Hewantedtotalkslow,,,2020-09-29 10:05:04.25125+00,2020-09-29 10:05:04.25125+00,,
68737805-35f3-45ca-be7f-e201b1259a5c,iwantedtobelieveslow.mp4,iwantedtobelieveslow.mp4,,,iwantedtobelieveslow,,,2020-09-29 10:22:10.346991+00,2020-09-29 10:22:10.346991+00,,
bf5ef762-3f4d-4c48-a072-09f4b3d26812,Ithoughtthat'swhatyouwantedmed.mp4,Ithoughtthat'swhatyouwantedmed.mp4,,,Ithoughtthat'swhatyouwantedmed,,,2020-09-29 10:40:37.884607+00,2020-09-29 10:40:37.884607+00,,
1c4949e3-64aa-461d-beba-a7e3765c569c,Whatifiwantedtofast.mp4,Whatifiwantedtofast.mp4,,,Whatifiwantedtofast,,,2020-09-29 10:52:14.301307+00,2020-09-29 10:52:14.301307+00,,
b351ba13-eaa3-4a59-b79f-b8726df08136,Don'trytohidemed.mp4,Don'trytohidemed.mp4,,,Don'trytohidemed,,,2020-10-04 19:42:07.928554+00,2020-10-04 19:42:07.928554+00,,
bd744bb8-7ec6-41db-9318-c547a3d92f92,Trytochasemeslow.mp4,Trytochasemeslow.mp4,,,Trytochasemeslow,,,2020-10-04 22:49:50.837575+00,2020-10-04 22:49:50.837575+00,,
4e832e86-76d7-42f2-a884-305f6d809b87,Tryingtofigureoutslow.mp4,Tryingtofigureoutslow.mp4,,,Tryingtofigureoutslow,,,2020-10-04 23:15:01.488694+00,2020-10-04 23:15:01.488694+00,,
1adb9f41-a669-4270-93eb-63e3674598a8,Groovy6.mp4,Groovy6.mp4,493c9aab-9f00-46da-974b-bc85e2bebfa8,3,Groovy6,,,2020-10-11 09:34:08.459914+00,2020-11-13 17:49:43.656383+00,,
0ccc1967-f547-4a95-ad38-61e259756f8d,Chatterbox4.mp4,Chatterbox4.mp4,1d785454-1163-41d0-b844-5a69610f0572,4,Chatterbox4,,,2020-10-09 06:55:17.966781+00,2020-11-13 17:49:20.793304+00,,
e733d225-47bc-4cb5-a239-a83f0875d0d4,Sundaybest2.mp4,Sundaybest2.mp4,71de0eda-c46f-433c-97fd-15228145e0d8,2,Sundaybest2,,,2020-10-12 08:33:28.689988+00,2020-11-13 17:45:24.108942+00,,
5164ef7c-be36-4a4a-ab50-f4527a23a760,underwraps6.mp4,underwraps6.mp4,1aae6a96-abe0-4a70-97a5-ea43b0d3ce25,6,underwraps6,,,2020-09-11 09:41:55.94415+00,2020-11-25 16:17:02.426366+00,,
cc435253-d5ea-49cb-928f-27e78fe7e382,Giggle4.mp4,Giggle4.mp4,,4,Giggle4,,,2020-10-11 08:33:57.360246+00,2020-10-11 20:04:56.435044+00,,
ff35d324-48ca-44b2-a21d-fe19d8653f1e,terminator5.mp4,terminator5.mp4,d3fe7ed2-fdf6-4e19-b991-8d5bae7c40a5,5,terminator5,,,2020-11-09 16:02:57.994832+00,2020-11-13 18:03:45.931842+00,,
6259ce2e-455f-4c1c-b6b8-3f3314b86653,bourgeois5.mp4,bourgeois5.mp4,fddaa22c-716a-4025-8d18-45bd15a7a84c,5,bourgeois5,,,2020-11-16 12:25:34.401496+00,2020-11-21 18:18:52.484815+00,,
d6af66bc-0454-4d88-a937-30f211894b59,homage4.mp4,homage4.mp4,a783b26e-b13d-4321-bca7-e1f626204eb6,4,homage4,,,2020-11-21 07:46:38.426025+00,2020-11-22 11:17:20.689113+00,,
eac53129-8b9e-4f83-81ad-baab3b733f06,Startle2.mp4,Startle2.mp4,fd3be9f9-e7ef-49e1-b4e2-91e41219ebbb,2,Startle2,,,2020-10-12 18:05:34.02151+00,2020-11-25 16:11:46.261124+00,,
dc7fe9f8-dd6f-44c6-b5ed-2b47458afd7f,crackmeup5.mp4,crackmeup5.mp4,8aa1ab3e-1f81-4645-81a3-449d62ec6e74,6,crackmeup5,,,2020-10-31 12:06:55.082779+00,2020-11-10 17:52:03.547127+00,,
0c142284-e951-44aa-9a26-145c89e90074,bonkers1.mp4,bonkers1.mp4,4e2e0570-609f-4e9b-a98b-09ba0c455924,1,bonkers1,,,2020-10-11 19:21:15.336457+00,2020-11-22 17:01:06.102433+00,,
af65204b-f02c-4d5b-9e72-479a0132a6ef,tournament5.mp4,tournament5.mp4,ee6d1e31-14f9-4532-97f8-4ec2d24e8ca7,6,tournament5,,,2020-11-21 08:40:49.662496+00,2020-11-22 12:17:58.592396+00,,
9c9cd27d-9aa8-4ef8-9d9a-e66ba114e7e8,bigbreak5.mp4,bigbreak5.mp4,80195094-50d9-427b-83eb-c714ac498fd0,2,bigbreak5,,,2020-10-11 19:19:22.517434+00,2020-10-16 05:32:12.57571+00,,
502b9320-a775-4623-b873-74b2233daf87,calmnew3.mp4,calmnew3.mp4,17f25d32-138d-4ca9-8943-b2bce02e3999,3,calmnew3,,,2020-11-23 08:45:22.932452+00,2020-11-23 09:03:13.227043+00,,
09846e55-2e77-41d8-bea7-831bef618469,nowayjose2.mp4,nowayjose2.mp4,03ec0e07-d937-4122-a165-fc29bdc2e76c,2,nowayjose2,,,2020-06-28 14:11:38.641926+00,2020-11-25 16:02:26.826899+00,,
d5d5d0cc-297f-4c6d-8eea-dd27174b691b,allinall6.mp4,allinall6.mp4,40bec9f7-ab8a-43db-9076-8ca5655c67cf,6,allinall6,,,2020-11-22 23:36:37.567972+00,2020-11-24 12:22:20.462127+00,,
c8117f47-a313-4e22-9a71-3efed9808c8a,Catchon2.mp4,Catchon2.mp4,,,Catchon2,,,2020-04-14 10:26:41.733191+00,2020-12-18 21:36:25.624804+00,,
b12dfc03-07c4-4e36-80d6-42545cc15f08,fountain6.mp4,fountain6.mp4,3781fa92-ce24-464e-8fe5-4fd916c51025,6,fountain6,,,2020-11-29 17:51:05.275334+00,2020-11-30 05:56:33.993977+00,,
2177e442-696d-4944-b652-aaa3a48c7d06,Don'trytohideslow.mp4,Don'trytohideslow.mp4,,,Don'trytohideslow,,,2020-10-04 19:42:18.910668+00,2020-10-04 19:42:18.910668+00,,
f6d5afb7-698e-4d8a-bc75-ecd1a8c86b66,neededtohint.mp4,neededtohint.mp4,,,neededtohint,,,2020-04-12 00:39:17.732552+00,2020-04-12 00:39:17.732552+00,,
a41562c0-6e31-4c6b-a9a1-b75c53960e4a,cutback2.mp4,cutback2.mp4,9f754312-98ce-4dd3-a949-f10b5ce37298,2,cutback2,,,2020-04-03 17:34:21.641367+00,2020-04-14 12:20:14.293018+00,,
360d11e9-1226-4d71-b3c1-cc19e2262d46,itcouldnothavebeenhint.mp4,itcouldnothavebeenhint.mp4,,,itcouldnothavebeenhint,,,2020-04-26 14:17:03.41889+00,2020-04-26 14:17:03.41889+00,,
b538bb85-ef9d-4e51-8a04-79051b37c94c,gif2.mp4,gif2.mp4,9449e4d0-5bc7-42c9-ba8f-5a518f0195b4,2,gif2,,,2020-04-21 18:46:57.146901+00,2020-04-22 15:43:15.884034+00,,
c57b2846-be3d-4892-8f24-1c32904839cf,beendoinganywayslow.mp4,beendoinganywayslow.mp4,,,beendoinganywayslow,,,2020-05-12 10:57:28.44065+00,2020-05-12 10:57:28.44065+00,,
89066e9a-b9d2-4d3d-b06a-e985b8fb630d,you'restrongchallengemed.mp4,you'restrongchallengemed.mp4,,,you'restrongchallengemed,,,2020-06-14 12:00:17.579632+00,2020-06-14 12:00:17.579632+00,,
d06d23fc-9e23-4f43-8bba-33b27b9e35f9,i'mtiredofthischallnegeslow.mp4,i'mtiredofthischallnegeslow.mp4,,,i'mtiredofthischallnegeslow,,,2020-06-14 13:39:12.967685+00,2020-06-14 13:39:12.967685+00,,
e714d409-bb27-4d20-bc32-184abe5b891c,alttlebitwaterchallengefast.mp4,alttlebitwaterchallengefast.mp4,,,alttlebitwaterchallengefast,,,2020-06-14 15:46:41.530556+00,2020-06-14 15:46:41.530556+00,,
bef835ca-6a46-4bbc-b3cf-e082b3dfcfe2,youarentwelcomeslow.mp4,youarentwelcomeslow.mp4,,,youarentwelcomeslow,,,2020-06-23 15:21:39.930296+00,2020-06-23 15:21:39.930296+00,,
7f4d623b-a1ca-45fb-b0ab-f852e902910b,Trytocometolifefast.mp4,Trytocometolifefast.mp4,,,Trytocometolifefast,,,2020-10-04 22:50:32.217373+00,2020-10-04 22:50:32.217373+00,,
373f00e4-00d3-4e23-9a90-0c2a16759efa,Tryingtogetoutfast.mp4,Tryingtogetoutfast.mp4,,,Tryingtogetoutfast,,,2020-10-04 23:15:25.374756+00,2020-10-04 23:15:25.374756+00,,
fc374ccd-6357-462c-80f1-33b4f3841474,"","",,,"",,,2020-10-09 06:55:25.566643+00,2020-10-09 06:55:25.566643+00,,
6bb17bd3-67a0-4078-b3dd-b0b6d6b02d04,Bygones5.mp4,Bygones5.mp4,,,Bygones5,,,2020-10-11 08:28:49.000656+00,2020-10-11 08:28:49.000656+00,,
bef9f895-fcb5-4600-a58a-dcba00223a22,Tellhimfast.mp4,Tellhimfast.mp4,,,Tellhimfast,,,2020-07-20 13:33:23.213948+00,2020-07-20 13:33:23.213948+00,,
377f9647-d65b-4890-9cda-2708a809bcf2,rightthereathomeslowmp4,rightthereathomeslowmp4,,,rightthereathomeslowmp4,,,2020-07-20 15:16:04.676168+00,2020-07-20 15:16:04.676168+00,,
5d01526a-8776-4688-b80e-db31862db2a5,Bend the rules_v001,content/vocabulary/businessexpressions/basic/bendtherules1.mp4,d772425b-b2df-45c5-b0b6-0e0e10a9ee53,4,content/vocabulary/businessexpressions/basic/bendtherules1,Neutro,rec9uIBfvInzs0vFb,2020-02-01 18:26:45.27362+00,2020-08-01 10:40:19.56918+00,,
27ec4cdb-5ba3-4617-9b75-6d7b71cce2f5,Bend the rules_v002,content/vocabulary/businessexpressions/basic/bendtherules2.mp4,d772425b-b2df-45c5-b0b6-0e0e10a9ee53,5,content/vocabulary/businessexpressions/basic/bendtherules2,Neutro,recaJN2f6aysQZCHw,2020-02-01 18:26:45.273836+00,2020-08-01 10:40:19.56918+00,,
9d17edf7-8390-40f9-9dda-88558f51688f,Bend the rules_v003,content/vocabulary/businessexpressions/basic/bendtherules3.mp4,d772425b-b2df-45c5-b0b6-0e0e10a9ee53,6,content/vocabulary/businessexpressions/basic/bendtherules3,Neutro,reclFmWxL8qjqEOn7,2020-02-01 18:26:45.27408+00,2020-08-01 10:40:19.56918+00,,
4704f6be-491e-4480-90bf-ee158411b527,bigbreak6.mp4,bigbreak6.mp4,80195094-50d9-427b-83eb-c714ac498fd0,3,bigbreak6,,,2020-10-11 19:19:40.730108+00,2020-10-16 05:32:12.57571+00,,
a121ec79-fe28-46f7-9afa-65feeac7df7a,Hit books_v007,content/vocabulary/commonexpressions/pro/hitbooksactivity.mp4,a6d988cc-047b-4d38-bf8f-a23c848721ae,1,content/vocabulary/commonexpressions/pro/hitbooksactivity,Neutro,recyGuglgsVhtdSaQ,2020-02-01 18:26:53.077031+00,2020-08-08 11:03:17.189578+00,,
0702b89e-aa3a-435a-a0d1-f5e48f54b411,butiknowiloveyouslow.mp4,butiknowiloveyouslow.mp4,,,butiknowiloveyouslow,,,2020-08-12 09:31:11.981942+00,2020-08-12 09:31:11.981942+00,,
c2058071-ec0c-4477-84ed-64f336bc53bf,helefthishomeslow.mp4,helefthishomeslow.mp4,,,helefthishomeslow,,,2020-08-12 11:53:08.71813+00,2020-08-12 11:53:08.71813+00,,
c505d8c8-ce20-4969-b2d8-f4c78185d91e,youusedtocallmeslow.mp4,youusedtocallmeslow.mp4,,,youusedtocallmeslow,,,2020-08-12 12:50:52.46876+00,2020-08-12 12:50:52.46876+00,,
13969692-d147-4b0a-ad32-02f4bbcbe8a3,atthewindowslow.mp4,atthewindowslow.mp4,,,atthewindowslow,,,2020-08-17 18:44:11.222686+00,2020-08-17 18:44:11.222686+00,,
c96f0d55-124f-4399-a1b1-a51d5d20796b,itwasssundayfast.mp4,itwasssundayfast.mp4,,,itwasssundayfast,,,2020-08-17 22:28:13.623386+00,2020-08-17 22:28:13.623386+00,,
f5bce67f-ef8b-4870-88f2-c4401a89a412,standingatthegatesslow.mp4,standingatthegatesslow.mp4,,,standingatthegatesslow,,,2020-08-17 23:05:09.076349+00,2020-08-17 23:05:09.076349+00,,
53327b36-a7c9-43bb-b910-2e6afcdab4fa,ithinkilovehermed.mp4,ithinkilovehermed.mp4,,,ithinkilovehermed,,,2020-08-26 13:39:57.476598+00,2020-08-26 13:39:57.476598+00,,
fc42c14c-ac86-4d03-94c7-b9e892c46ec4,andthenyosaymed.mp4,andthenyosaymed.mp4,,,andthenyosaymed,,,2020-09-01 14:49:37.345456+00,2020-09-01 14:49:37.345456+00,,
2870092f-92fe-4548-963c-269e42234824,Iwanttogoslow.mp4,Iwanttogoslow.mp4,,,Iwanttogoslow,,,2020-09-18 15:55:34.683969+00,2020-09-18 15:55:34.683969+00,,
8dacc6de-8dba-4a2f-9756-22e7f0a3ccac,thatwasquiteashowfast.mp4,thatwasquiteashowfast.mp4,,,thatwasquiteashowfast,,,2020-09-21 01:19:55.392936+00,2020-09-21 01:19:55.392936+00,,
e2881741-61c3-49c1-bc0c-6ff0d255cd13,Iwantedtobesuremed.mp4,Iwantedtobesuremed.mp4,,,Iwantedtobesuremed,,,2020-09-25 10:20:25.479436+00,2020-09-25 10:20:25.479436+00,,
2d8cde63-7a86-45b1-bf11-89f50c30b2e9,notevenifIwantedtofast.mp4,notevenifIwantedtofast.mp4,,,notevenifIwantedtofast,,,2020-09-29 10:22:46.144604+00,2020-09-29 10:22:46.144604+00,,
a3638daa-31d2-4ab3-add8-611417ee0598,Ithoughtthat'swhatyouwantedslow.mp4,Ithoughtthat'swhatyouwantedslow.mp4,,,Ithoughtthat'swhatyouwantedslow,,,2020-09-29 10:40:54.176089+00,2020-09-29 10:40:54.176089+00,,
a82039d9-6196-41e0-ad8a-8ab064833835,Whatifiwantedtomed.mp4,Whatifiwantedtomed.mp4,,,Whatifiwantedtomed,,,2020-09-29 10:52:31.101707+00,2020-09-29 10:52:31.101707+00,,
4c2501ed-6bad-4c48-9a41-c7c303d46e42,Hooked6.mp4,Hooked6.mp4,4abf7341-0bec-428b-a8f4-0978fb9b54c6,6,Hooked6,,,2020-10-11 09:38:18.499994+00,2020-11-13 17:48:13.007537+00,,
fffca2e8-f423-4984-bb88-0db1648e0911,bigbreak2.mp4,bigbreak2.mp4,80195094-50d9-427b-83eb-c714ac498fd0,4,bigbreak2,,,2020-10-11 19:17:01.665293+00,2020-10-16 05:32:12.57571+00,,
7629edd3-d61e-451c-a162-662bfc57470f,bigbreak4.mp4,bigbreak4.mp4,80195094-50d9-427b-83eb-c714ac498fd0,5,bigbreak4,,,2020-10-11 19:18:57.974312+00,2020-10-16 05:32:12.57571+00,,
4313e060-8d0a-4920-9004-d574bc264484,terminator6.mp4,terminator6.mp4,d3fe7ed2-fdf6-4e19-b991-8d5bae7c40a5,6,terminator6,,,2020-11-09 16:03:08.45832+00,2020-11-13 18:03:45.931842+00,,
ad65c7bc-65b6-44cf-8483-4dd609be6471,bigbreak3.mp4,bigbreak3.mp4,80195094-50d9-427b-83eb-c714ac498fd0,6,bigbreak3,,,2020-10-14 15:16:13.880695+00,2020-10-16 05:32:12.57571+00,,
c762644c-d211-451f-9710-ce6a49643559,Giggle5.mp4,Giggle5.mp4,d0defb9a-177f-4d82-ae60-6f2e14db1191,4,Giggle5,,,2020-10-11 08:34:13.056886+00,2020-11-13 17:47:12.605998+00,,
b7f053a5-3ac5-450e-9c61-67c21073ffe4,Nuts2.mp4,Nuts2.mp4,,,Nuts2,,,2020-10-15 05:03:03.316434+00,2020-10-15 05:03:03.316434+00,,
a5b6ee6a-d1bd-4ca2-b12c-c9ab9b5ce8f7,Nuts3.mp4,Nuts3.mp4,,,Nuts3,,,2020-10-15 05:03:15.978335+00,2020-10-15 05:03:15.978335+00,,
036b8ade-933e-4f6d-862e-0901d60f1e42,Agency_v002,content/vocabulary/pronunciationtips/mixedbusiness/agency1.mp4,f90387e8-eccf-4201-bdeb-730ee7af6d81,2,content/vocabulary/pronunciationtips/mixedbusiness/agency1,Neutro,recFMJIdSocaOT5eZ,2020-02-01 18:26:48.434691+00,2020-10-21 13:43:36.232367+00,,
e0bcfa77-c354-4689-899a-88fefaa4fd27,Sundaybest3.mp4,Sundaybest3.mp4,71de0eda-c46f-433c-97fd-15228145e0d8,3,Sundaybest3,,,2020-10-12 08:33:45.151263+00,2020-11-13 17:45:24.108942+00,,
b256cd31-bb2c-4e1e-a8ec-f10562c7e172,Iwonder1.mp4,Iwonder1.mp4,212f485e-9e65-4e6f-b8b7-cf2d7e92a2b6,1,Iwonder1,,,2020-10-15 04:33:24.596565+00,2020-11-13 17:44:57.05753+00,,
33b2d79d-35d5-4706-b43b-ced85915bfb4,bourgeois6.mp4,bourgeois6.mp4,fddaa22c-716a-4025-8d18-45bd15a7a84c,6,bourgeois6,,,2020-11-16 12:25:48.744633+00,2020-11-21 18:18:52.484815+00,,
60590dc3-bb7d-48a5-a07b-0d679cf28ec1,homage5.mp4,homage5.mp4,a783b26e-b13d-4321-bca7-e1f626204eb6,5,homage5,,,2020-11-21 07:46:53.171862+00,2020-11-22 11:17:20.689113+00,,
d06d7321-8122-4a27-8462-40e323727957,inhotwater1.mp4,inhotwater1.mp4,66fe887d-4270-4de8-8921-3f5f71df94ef,5,inhotwater1,,,2020-09-11 09:31:52.972623+00,2020-11-22 19:25:18.637946+00,,
18272f5c-ea55-4fca-ae37-02a4d575d5eb,calmnew4.mp4,calmnew4.mp4,17f25d32-138d-4ca9-8943-b2bce02e3999,4,calmnew4,,,2020-11-23 08:45:32.191099+00,2020-11-23 09:03:13.227043+00,,
efa9e4b8-baa3-4e2a-bc6b-68754e9fb912,Startle3.mp4,Startle3.mp4,fd3be9f9-e7ef-49e1-b4e2-91e41219ebbb,3,Startle3,,,2020-10-12 18:05:44.860779+00,2020-11-25 16:11:46.261124+00,,
16df5868-1ef6-49fe-a142-f31271f2a7ec,nowayjose3.mp4,nowayjose3.mp4,03ec0e07-d937-4122-a165-fc29bdc2e76c,3,nowayjose3,,,2020-06-28 14:11:48.391284+00,2020-11-25 16:02:26.826899+00,,
ab3588c3-e104-4ff5-8af1-a6ad768ae16f,guard3.mp4,guard3.mp4,e5be20a1-7cdc-4a43-8826-0e23d64f71fc,3,guard3,,,2020-11-29 18:05:51.968491+00,2020-11-30 06:30:12.169173+00,,
b06cd00d-a7b9-4771-b6c2-cd345d72ec35,Catchon3.mp4,Catchon3.mp4,,,Catchon3,,,2020-04-14 10:26:51.951619+00,2020-12-18 21:36:25.624804+00,,
0cb69953-3fc9-42c4-beb4-a70688fa175c,kickback7.mp4,kickback7.mp4,,,kickback7,,,2020-04-03 20:11:05.943269+00,2020-04-03 20:11:05.943269+00,,
ecd1f640-6a5d-4bfe-a1c1-bbb433c53bde,hismotherhint.mp4,hismotherhint.mp4,,,hismotherhint,,,2020-04-12 00:42:14.095428+00,2020-04-12 00:42:14.095428+00,,
ba8913cd-2139-4fbc-8d76-c4e14e6d5c00,cutback3.mp4,cutback3.mp4,9f754312-98ce-4dd3-a949-f10b5ce37298,3,cutback3,,,2020-04-03 17:34:40.151211+00,2020-04-14 12:20:14.293018+00,,
17c48065-01ab-42a6-b3f9-17a19f53fb37,youshouldnothavehint.mp4,youshouldnothavehint.mp4,,,youshouldnothavehint,,,2020-04-26 14:21:46.208785+00,2020-04-26 14:21:46.208785+00,,
1ce22724-6bce-4daa-907d-b816ee4b1b6a,Up to it_v006,content/vocabulary/commonexpressions/pro/uptoit/6.mp4,87bf0843-73a8-4d8a-b116-e9e318c45080,2,content/vocabulary/commonexpressions/pro/uptoit/6,Neutro,recC4TlbezhzNKTLk,2020-02-01 18:26:47.43467+00,2020-05-02 12:32:17.923148+00,,
24470ddd-6653-40a9-8f49-0b75b44c67a3,infrastructure1.mp4,infrastructure1.mp4,c6c990d0-0b5c-440a-817d-7bbf58c02499,1,infrastructure1,,,2020-04-21 18:47:19.123479+00,2020-04-22 15:43:29.749434+00,,
1cb1d08c-f216-4da8-8b12-7bb9a91fab90,Up to it_v001,content/vocabulary/commonexpressions/pro/uptoit/1.mp4,87bf0843-73a8-4d8a-b116-e9e318c45080,4,content/vocabulary/commonexpressions/pro/uptoit/1,Neutro,recbAPydKjz1zoSOY,2020-02-01 18:26:47.414223+00,2020-05-02 12:32:17.923148+00,,
9a1e9581-1e6e-4be5-ba16-a03c7f388ca0,Up to it_v004,content/vocabulary/commonexpressions/pro/uptoit/4.mp4,87bf0843-73a8-4d8a-b116-e9e318c45080,5,content/vocabulary/commonexpressions/pro/uptoit/4,Neutro,recSoZ3oMfNXekY1N,2020-02-01 18:26:47.416222+00,2020-05-02 12:32:17.923148+00,,
ba809c9c-c650-43f0-99d3-587931d4bd7b,Up to it_v005,content/vocabulary/commonexpressions/pro/uptoit/5.mp4,87bf0843-73a8-4d8a-b116-e9e318c45080,6,content/vocabulary/commonexpressions/pro/uptoit/5,Neutro,recixcdRJZi2ZlXCL,2020-02-01 18:26:47.433476+00,2020-05-02 12:32:17.923148+00,,
78144c93-ad8f-443b-8b5b-a31864ed59e8,you'restrongchallengefast.mp4,you'restrongchallengefast.mp4,,,you'restrongchallengefast,,,2020-06-14 12:00:29.2677+00,2020-06-14 12:00:29.2677+00,,
00918931-5fa1-4daf-81f3-28664509f80d,Cut slack_v005,content/vocabulary/commonexpressions/pro/cutslack5.mp4,449b6d41-47db-4c23-99da-4a6dd158831b,6,content/vocabulary/commonexpressions/pro/cutslack5,Neutro,recXfBlzHvuDGyQPy,2020-02-01 18:26:53.016994+00,2020-05-04 00:40:11.665341+00,,
b76531eb-ab3c-4cb0-b6e3-6a12c8514ea3,"","",,,"",,,2020-05-12 11:33:06.682855+00,2020-05-12 11:33:06.682855+00,,
b0517334-b533-4aba-bb59-0040c500532a,i'mtiredofthischallnegemed.mp4,i'mtiredofthischallnegemed.mp4,,,i'mtiredofthischallnegemed,,,2020-06-14 13:39:30.107148+00,2020-06-14 13:39:30.107148+00,,
47c1c863-dbee-436a-aa5b-93c104e3c3e3,alttlebitthischallengeslow.mp4,alttlebitthischallengeslow.mp4,,,alttlebitthischallengeslow,,,2020-06-14 15:47:16.057835+00,2020-06-14 15:47:16.057835+00,,
c3310314-51a3-4de9-829f-640197433018,youarentwelcomemedium.mp4,youarentwelcomemedium.mp4,,,youarentwelcomemedium,,,2020-06-23 15:21:57.61161+00,2020-06-23 15:21:57.61161+00,,
